Latitude,Longitude,Avg_Temperature
39.01354,-103.52344,21.600000381469727
38.6284,-103.80693,17.5
38.51212,-102.20854,24.5
39.020634,-102.8743,16.5
38.46841,-104.86546,22.0
37.365707,-104.23479,27.799999237060547
37.764576,-104.560036,15.300000190734863
39.427616,-102.10069,15.300000190734863
37.476067,-102.241646,17.700000762939453
38.080444,-104.303894,23.899999618530273
38.482067,-104.91882,29.299999237060547
37.729237,-104.448204,25.100000381469727
39.167747,-103.372086,17.700000762939453
37.08185,-103.891045,16.799999237060547
38.726654,-103.193115,23.5
37.9026,-102.63543,26.5
39.70075,-102.66782,19.899999618530273
39.371044,-102.63142,19.700000762939453
37.903065,-102.64262,18.899999618530273
39.768208,-103.502625,15.399999618530273
39.554672,-102.413605,23.700000762939453
39.46359,-103.608665,18.399999618530273
37.281254,-102.53708,24.0
39.66183,-104.86924,22.799999237060547
39.240925,-102.372475,29.600000381469727
39.846233,-103.46694,21.0
38.35445,-103.41831,29.0
39.331715,-103.36815,25.5
38.526028,-103.09401,25.299999237060547
39.184383,-104.67222,25.100000381469727
39.594814,-103.7662,19.100000381469727
39.044907,-104.964355,16.100000381469727
39.55601,-102.29783,28.899999618530273
38.289127,-104.13045,23.399999618530273
39.57764,-104.01558,24.899999618530273
37.830208,-102.90039,16.899999618530273
39.167004,-104.24704,15.699999809265137
37.660873,-104.61332,22.200000762939453
37.481148,-102.66234,18.299999237060547
39.231636,-104.31073,27.0
39.94299,-102.68919,19.600000381469727
38.409878,-104.40944,20.899999618530273
37.95032,-103.85355,15.899999618530273
39.433334,-104.5123,24.700000762939453
39.404255,-104.0754,21.899999618530273
39.985336,-102.61374,20.600000381469727
37.049477,-103.62919,20.799999237060547
37.953545,-103.82906,27.799999237060547
37.018555,-104.98082,16.799999237060547
39.507893,-104.84253,20.399999618530273
39.12897,-103.4967,23.100000381469727
39.21363,-103.241936,16.399999618530273
37.243473,-102.73841,23.5
38.489716,-102.37682,29.0
38.94829,-103.68408,16.399999618530273
37.181618,-102.1951,29.299999237060547
38.86517,-104.87916,29.5
38.909504,-104.066826,17.0
39.67527,-103.96473,24.0
39.59372,-104.338905,19.700000762939453
38.631863,-104.77887,24.299999237060547
39.263477,-102.569435,24.100000381469727
37.392353,-102.00148,26.600000381469727
37.895622,-103.96668,28.5
39.868725,-102.15641,21.600000381469727
38.77116,-104.342995,26.200000762939453
38.55331,-102.89937,25.399999618530273
39.51408,-103.56884,25.899999618530273
37.173492,-104.60241,26.799999237060547
39.479774,-103.50117,29.700000762939453
39.310192,-103.67822,28.600000381469727
39.14564,-102.90908,15.800000190734863
39.30726,-102.70439,18.899999618530273
38.305054,-104.45801,23.200000762939453
37.927544,-104.22279,28.700000762939453
39.08544,-104.14416,17.299999237060547
37.58449,-102.12101,24.100000381469727
38.345,-103.056915,28.899999618530273
39.08443,-102.20467,24.700000762939453
37.2113,-104.99647,16.200000762939453
39.846672,-102.588036,27.5
37.01562,-104.28891,28.299999237060547
37.797665,-103.91719,23.5
37.77801,-102.84006,18.700000762939453
39.550484,-102.245575,20.899999618530273
37.519653,-103.52098,15.800000190734863
39.744675,-104.32633,16.799999237060547
38.027065,-104.50888,29.799999237060547
39.87333,-102.57965,28.299999237060547
38.436768,-104.44831,24.899999618530273
38.973587,-103.93812,20.0
39.028973,-103.99314,29.799999237060547
37.557552,-103.95711,24.100000381469727
39.192463,-102.329445,18.399999618530273
38.88622,-104.43923,19.5
39.524273,-104.74933,29.5
39.42314,-104.08897,22.299999237060547
39.021404,-103.68229,21.5
37.981926,-103.1558,17.700000762939453
38.295757,-103.257965,20.0
38.654514,-102.94061,21.899999618530273
37.269436,-102.11972,15.199999809265137
37.30768,-103.91763,21.700000762939453
37.412758,-103.12636,28.399999618530273
39.11179,-102.2222,16.100000381469727
39.616135,-104.02215,19.399999618530273
37.654243,-102.8315,17.200000762939453
39.456486,-103.38738,21.399999618530273
37.56488,-104.969666,26.0
39.7485,-103.77669,29.0
37.645348,-103.45639,24.799999237060547
39.7107,-104.284096,23.700000762939453
39.64122,-102.86418,21.600000381469727
38.966003,-102.435745,28.5
39.309464,-103.09447,24.700000762939453
37.40433,-102.138336,18.0
37.50787,-102.75515,26.200000762939453
38.68738,-102.87421,16.100000381469727
38.821156,-103.802,27.799999237060547
38.10626,-103.899826,21.0
37.51784,-103.74016,28.799999237060547
37.251263,-104.74693,27.600000381469727
38.712643,-104.3677,17.200000762939453
38.11659,-103.04993,17.200000762939453
37.989067,-104.38671,19.200000762939453
39.377617,-103.06342,27.299999237060547
38.12075,-102.87599,27.399999618530273
39.119858,-102.1217,24.0
38.154266,-104.928474,26.200000762939453
39.995163,-104.97792,16.399999618530273
37.007072,-102.229385,17.0
37.315983,-103.652374,17.299999237060547
39.868214,-104.06984,25.600000381469727
39.48936,-102.44422,25.200000762939453
39.266323,-103.28431,30.0
39.224125,-102.176636,19.200000762939453
39.639767,-103.167114,29.200000762939453
38.547554,-103.57648,28.600000381469727
38.88783,-102.26917,22.299999237060547
37.396397,-102.92641,26.5
38.021763,-104.49162,27.200000762939453
39.651054,-102.13285,15.100000381469727
39.24991,-102.51404,16.0
37.4096,-103.48684,26.5
37.743618,-103.92433,29.799999237060547
37.74905,-103.927185,20.399999618530273
39.64014,-102.258575,21.0
37.343468,-103.48912,27.700000762939453
38.906544,-102.88685,21.899999618530273
37.1173,-103.7503,24.100000381469727
37.76794,-102.17559,25.700000762939453
39.732628,-102.63718,16.200000762939453
37.99035,-104.93228,18.100000381469727
37.59375,-104.611,22.899999618530273
38.9679,-102.73615,20.899999618530273
39.884907,-102.58499,24.799999237060547
38.434868,-103.23466,17.0
39.36864,-102.92041,18.600000381469727
39.322746,-104.96664,15.800000190734863
39.96984,-104.650116,24.399999618530273
38.831505,-103.74655,17.200000762939453
38.615784,-104.181786,16.700000762939453
39.481422,-102.54026,18.399999618530273
38.820156,-102.56152,16.100000381469727
37.638157,-103.827934,18.399999618530273
39.27072,-102.51509,26.399999618530273
38.90981,-104.54217,28.700000762939453
39.39821,-102.18597,19.399999618530273
39.38355,-102.31864,26.700000762939453
39.411156,-102.924446,17.5
37.064514,-103.330475,17.600000381469727
38.65667,-103.96379,17.299999237060547
39.51516,-102.95627,25.200000762939453
37.618454,-102.21499,20.100000381469727
37.130245,-104.893906,18.700000762939453
39.733433,-103.616234,16.799999237060547
38.165203,-103.59654,26.5
39.667236,-103.55261,20.200000762939453
38.822243,-104.0254,24.700000762939453
39.005646,-103.029495,21.5
38.945076,-103.433525,18.600000381469727
39.52749,-102.74274,20.700000762939453
37.306187,-102.540985,19.100000381469727
38.14207,-102.97189,27.399999618530273
39.17337,-103.79782,20.399999618530273
37.29201,-103.480194,15.5
38.08547,-103.266014,29.600000381469727
37.4772,-102.38072,28.200000762939453
38.4444,-103.723976,27.399999618530273
39.769066,-104.2734,20.799999237060547
38.318462,-103.77113,20.700000762939453
39.4536,-104.84734,23.899999618530273
38.106194,-104.4458,26.399999618530273
38.299725,-102.87656,16.600000381469727
37.25092,-104.245964,25.299999237060547
38.011505,-104.26798,27.899999618530273
38.670345,-104.58705,18.799999237060547
37.43954,-102.69884,23.299999237060547
38.746544,-102.78659,15.399999618530273
38.14302,-104.3391,24.899999618530273
39.889526,-102.983574,21.299999237060547
37.06864,-104.29809,24.200000762939453
37.314816,-104.91464,16.0
39.053577,-102.29916,26.399999618530273
38.230835,-102.31822,25.700000762939453
38.920506,-103.19341,18.899999618530273
39.14382,-103.31575,28.799999237060547
39.97731,-102.82002,20.100000381469727
39.072617,-102.04045,25.799999237060547
39.147583,-103.94782,20.200000762939453
38.420986,-104.29913,26.0
37.59422,-102.56231,15.800000190734863
39.525173,-104.622215,19.5
39.72403,-103.5213,20.5
38.141098,-103.27758,16.799999237060547
39.22714,-104.124756,17.5
39.494015,-104.93029,22.600000381469727
39.84839,-103.943695,25.700000762939453
39.15485,-103.097244,26.899999618530273
38.492546,-104.54377,24.899999618530273
39.00034,-104.06652,15.199999809265137
38.155888,-102.740944,20.799999237060547
38.11712,-104.882034,24.200000762939453
37.503006,-103.59169,24.200000762939453
37.981136,-102.90364,18.5
39.66767,-103.15315,20.899999618530273
38.059376,-104.011345,25.100000381469727
38.081444,-104.73225,18.5
37.114098,-103.62015,21.600000381469727
37.29983,-103.807335,26.100000381469727
38.39249,-104.07032,15.199999809265137
39.41689,-104.55952,26.200000762939453
39.185013,-103.39488,20.399999618530273
39.129887,-104.6171,27.600000381469727
39.570515,-102.087456,23.399999618530273
38.005245,-103.04893,27.100000381469727
39.046307,-103.53102,16.5
39.25111,-104.42273,20.200000762939453
37.430565,-103.02619,23.600000381469727
38.008068,-104.53094,23.700000762939453
37.189034,-104.12984,15.100000381469727
38.50933,-102.4859,26.100000381469727
37.36522,-104.64673,24.0
37.123142,-103.37878,22.799999237060547
38.452003,-102.06147,15.100000381469727
39.374577,-104.32692,28.5
38.458797,-104.66464,21.799999237060547
39.35989,-104.741,17.399999618530273
38.95486,-103.44758,16.299999237060547
37.419613,-102.86211,30.0
38.45694,-103.39605,26.5
37.565636,-104.99376,20.200000762939453
37.577663,-103.05976,17.899999618530273
38.78142,-102.47718,28.299999237060547
38.02598,-102.14053,17.899999618530273
37.788704,-102.62645,19.100000381469727
38.653442,-104.05332,25.0
39.382534,-102.79718,18.600000381469727
39.145252,-104.25821,22.5
38.64073,-102.98681,30.0
39.269577,-104.889854,26.600000381469727
39.9362,-103.90171,15.300000190734863
38.80489,-102.38602,15.399999618530273
38.092464,-103.04766,19.799999237060547
37.17771,-103.81048,22.700000762939453
38.72608,-103.68882,16.5
39.52934,-103.71829,22.5
38.638065,-102.17096,20.200000762939453
39.654865,-103.082924,21.200000762939453
37.50866,-102.68669,16.899999618530273
39.159237,-102.78101,22.0
39.022205,-104.069305,25.299999237060547
39.514343,-103.54577,16.0
39.11384,-104.03555,15.600000381469727
37.897297,-102.919785,27.0
37.274597,-102.81103,24.700000762939453
39.595608,-103.40249,18.799999237060547
37.36176,-104.833305,29.700000762939453
37.933357,-102.9895,17.399999618530273
38.44416,-102.50159,20.299999237060547
39.449432,-102.1943,24.600000381469727
39.004723,-103.633606,15.5
39.771694,-102.965675,26.0
39.264153,-104.35103,18.700000762939453
37.482887,-103.61951,17.0
37.544518,-103.93938,26.100000381469727
38.788403,-102.563934,21.299999237060547
38.937237,-104.9644,27.200000762939453
37.62074,-103.82002,19.899999618530273
37.690956,-102.71033,19.899999618530273
38.3018,-104.622856,22.0
39.93688,-102.63009,27.600000381469727
39.90648,-102.96535,23.200000762939453
37.301044,-102.99074,20.799999237060547
37.743053,-102.60467,19.5
39.79004,-103.35262,25.399999618530273
38.26552,-103.437836,23.100000381469727
38.933487,-104.00373,24.899999618530273
38.050377,-103.072845,29.299999237060547
39.080383,-102.31844,21.399999618530273
39.69885,-103.127686,19.299999237060547
37.058594,-102.663414,22.299999237060547
38.54688,-104.59392,17.0
39.589962,-102.043625,15.399999618530273
37.292236,-102.48271,20.700000762939453
37.4273,-104.55919,20.200000762939453
38.98124,-103.36566,26.200000762939453
39.679474,-104.01922,24.799999237060547
38.121284,-102.808174,26.5
37.099854,-104.717,25.200000762939453
37.875088,-104.357445,15.300000190734863
39.780396,-103.13323,16.899999618530273
39.63572,-103.4954,25.0
39.261303,-104.73091,24.299999237060547
37.984695,-103.68396,19.600000381469727
37.57897,-103.7141,27.5
38.75859,-104.82476,27.799999237060547
39.419,-104.755684,23.299999237060547
38.95785,-102.64298,25.799999237060547
39.801037,-102.04062,15.800000190734863
38.526173,-103.04306,23.299999237060547
37.323647,-102.79542,28.399999618530273
38.087513,-103.27625,29.600000381469727
37.447983,-102.31781,19.299999237060547
37.605366,-103.96734,20.899999618530273
39.716446,-102.03363,18.200000762939453
37.002125,-103.71584,28.799999237060547
39.78285,-104.30203,24.0
38.62866,-104.13672,29.399999618530273
39.262566,-103.15939,20.200000762939453
38.312244,-104.20575,23.600000381469727
37.552345,-102.456856,22.899999618530273
37.915222,-102.8673,28.299999237060547
37.807293,-103.51956,23.5
38.350986,-102.38423,16.700000762939453
39.102894,-104.497314,20.299999237060547
38.05652,-102.571465,24.200000762939453
38.33379,-103.179184,26.799999237060547
39.34981,-102.9684,24.100000381469727
39.431717,-104.88296,24.700000762939453
38.64683,-102.12275,15.199999809265137
38.40595,-102.93413,27.200000762939453
37.800346,-102.70914,21.299999237060547
37.48979,-102.36161,28.700000762939453
38.36054,-104.20926,16.299999237060547
37.533157,-103.09482,19.100000381469727
38.607918,-104.09368,20.299999237060547
39.69007,-103.53321,27.5
39.457966,-104.35269,18.600000381469727
39.017193,-104.32147,17.399999618530273
39.272198,-102.52226,21.100000381469727
37.760017,-102.82748,26.5
37.92759,-104.16868,27.5
37.187603,-104.30254,22.600000381469727
38.290974,-104.32359,29.5
39.269012,-103.97026,20.100000381469727
38.369606,-102.30772,25.600000381469727
38.68317,-103.69017,15.100000381469727
37.454693,-103.90232,16.100000381469727
39.819473,-103.94603,15.699999809265137
37.768703,-104.5409,19.799999237060547
38.0315,-104.90677,16.200000762939453
38.832912,-104.65966,19.799999237060547
39.459763,-103.14903,19.5
39.87536,-102.04023,25.399999618530273
39.271313,-104.97839,27.600000381469727
39.115635,-102.9715,17.5
38.649277,-103.30012,18.299999237060547
39.54976,-103.75003,17.899999618530273
38.198654,-104.168816,21.899999618530273
37.911415,-102.34134,20.899999618530273
37.60597,-104.98774,18.100000381469727
39.622227,-104.46548,17.5
37.705593,-104.54573,17.0
38.608253,-103.01479,22.799999237060547
39.467525,-104.69469,25.399999618530273
38.01875,-103.05869,28.399999618530273
39.52363,-103.17141,22.299999237060547
39.570145,-102.22975,25.299999237060547
37.492626,-102.66013,21.899999618530273
37.68812,-102.68553,20.0
38.341602,-102.121185,22.399999618530273
39.285656,-103.12983,16.299999237060547
38.092613,-104.07332,15.899999618530273
37.11037,-102.446434,21.200000762939453
37.158207,-102.1695,26.299999237060547
37.729397,-102.962456,23.600000381469727
39.834568,-102.20925,24.799999237060547
39.54376,-103.91159,28.299999237060547
39.301075,-102.85324,24.0
38.849678,-102.14883,22.700000762939453
39.269417,-102.15924,26.700000762939453
38.161945,-104.75477,28.200000762939453
37.604244,-102.33545,15.899999618530273
39.785732,-104.107285,21.799999237060547
38.071884,-104.13794,26.299999237060547
37.122765,-104.67409,27.899999618530273
39.122612,-102.42744,17.200000762939453
38.086235,-103.80154,18.600000381469727
39.08272,-104.11807,28.100000381469727
37.68579,-102.297455,26.299999237060547
39.87892,-102.12049,17.799999237060547
38.146248,-104.519424,27.0
38.632526,-103.67274,20.799999237060547
38.359554,-103.96856,26.899999618530273
39.564213,-102.77788,28.100000381469727
38.761032,-102.58197,21.100000381469727
38.4947,-103.10372,15.699999809265137
38.139595,-103.86019,29.200000762939453
39.025364,-104.23501,27.299999237060547
37.529457,-102.770485,19.100000381469727
39.033127,-102.7981,15.399999618530273
37.455696,-104.61149,19.799999237060547
39.421207,-102.62817,26.399999618530273
37.29075,-103.36778,20.399999618530273
39.530296,-102.78464,25.200000762939453
38.778595,-104.28875,26.799999237060547
37.79295,-103.82412,22.200000762939453
37.613365,-104.43277,23.5
37.5836,-102.42339,26.299999237060547
38.449097,-104.5198,28.700000762939453
38.579872,-104.26609,27.200000762939453
39.71514,-102.61801,15.5
38.987293,-104.832756,25.399999618530273
39.600285,-102.78789,28.899999618530273
37.866676,-103.56626,28.799999237060547
39.912807,-104.61846,28.600000381469727
37.582077,-104.09443,25.899999618530273
37.665257,-103.201225,20.399999618530273
38.032288,-102.96026,17.600000381469727
38.5497,-102.392296,27.799999237060547
38.212833,-103.28989,15.600000381469727
38.732414,-103.96462,15.100000381469727
37.01414,-102.987724,27.5
39.130016,-104.019226,22.5
37.734337,-102.09416,29.299999237060547
39.753857,-102.27149,26.299999237060547
38.467854,-104.80984,19.600000381469727
39.77641,-104.88174,29.5
38.92409,-102.62559,27.799999237060547
39.77504,-102.33064,23.700000762939453
38.71142,-102.20957,17.799999237060547
39.811394,-104.49728,18.700000762939453
39.82671,-104.93043,26.399999618530273
37.00025,-104.31634,18.600000381469727
39.97068,-104.91497,22.100000381469727
37.18231,-103.8515,21.899999618530273
37.748497,-102.86611,24.399999618530273
37.551266,-104.17856,19.399999618530273
37.28004,-102.8717,25.5
39.49436,-102.33289,27.600000381469727
39.361076,-103.57595,21.0
38.647896,-104.51671,18.899999618530273
38.490906,-103.61762,16.899999618530273
39.039265,-104.45908,16.899999618530273
39.070377,-103.1608,26.100000381469727
37.110043,-103.645485,26.700000762939453
39.53827,-104.024574,28.299999237060547
38.47011,-103.22885,20.0
39.679108,-103.92656,18.899999618530273
38.324673,-103.175804,29.899999618530273
37.46434,-104.52333,22.200000762939453
37.550304,-102.3758,15.100000381469727
38.35586,-102.65329,15.0
37.501686,-103.36413,18.700000762939453
39.294388,-104.339035,29.399999618530273
39.264618,-102.90004,29.899999618530273
37.323627,-104.20476,21.200000762939453
37.98784,-104.89936,15.5
38.842186,-104.124695,23.5
39.708317,-102.172516,15.899999618530273
39.392216,-104.16182,19.0
38.082115,-104.26353,15.800000190734863
38.587173,-102.54616,22.200000762939453
37.28084,-104.26502,17.200000762939453
38.324966,-102.680855,28.600000381469727
37.94544,-104.37037,27.0
39.9458,-103.01688,19.899999618530273
38.473206,-104.441605,25.399999618530273
38.98746,-103.62491,15.0
37.78332,-104.5233,19.5
37.587376,-104.192245,15.0
37.871777,-104.68183,23.299999237060547
37.39554,-104.90076,23.100000381469727
39.537712,-104.86308,17.5
38.824703,-102.87323,17.0
39.71336,-104.110535,16.299999237060547
38.221947,-104.176125,22.600000381469727
37.323734,-103.516594,28.0
37.838795,-102.17614,23.600000381469727
38.700726,-104.21591,21.399999618530273
39.56358,-104.16052,17.600000381469727
38.452816,-104.532455,28.399999618530273
39.67994,-102.98287,27.799999237060547
39.125248,-102.481,24.899999618530273
39.229244,-103.3513,29.399999618530273
37.512054,-103.36982,22.200000762939453
37.671227,-104.476654,15.800000190734863
39.264473,-104.647896,26.5
38.95617,-102.33813,15.199999809265137
38.324112,-103.899635,22.600000381469727
38.28215,-102.39534,27.200000762939453
38.729748,-104.765045,24.700000762939453
39.711567,-102.61978,16.600000381469727
39.53178,-103.75517,27.5
39.343124,-102.99779,25.700000762939453
38.563927,-103.467026,22.799999237060547
39.26023,-102.39313,24.200000762939453
37.17995,-103.947586,16.200000762939453
39.816086,-102.210884,24.700000762939453
39.904255,-103.011475,17.5
39.55058,-103.47377,15.399999618530273
39.929268,-103.24002,19.700000762939453
39.17342,-104.14836,19.799999237060547
38.363132,-104.72264,17.5
37.659462,-104.95515,16.100000381469727
37.280087,-104.31387,21.399999618530273
37.830494,-104.630615,29.399999618530273
38.902023,-104.69808,25.399999618530273
39.34332,-102.78605,24.399999618530273
38.607674,-104.00563,22.200000762939453
37.16679,-104.05402,19.200000762939453
39.31616,-102.64937,27.799999237060547
38.892597,-103.14598,21.399999618530273
37.60377,-103.87531,28.399999618530273
38.37515,-102.56543,20.299999237060547
37.42526,-102.53001,18.799999237060547
37.526505,-104.93604,18.399999618530273
39.737164,-104.25435,21.700000762939453
37.32511,-104.53113,16.899999618530273
37.66563,-102.757645,23.799999237060547
39.08699,-104.47233,20.799999237060547
39.183117,-102.008255,29.600000381469727
37.641594,-103.49596,22.200000762939453
39.555134,-104.22091,17.700000762939453
39.727364,-102.67721,26.799999237060547
38.34538,-103.18839,28.700000762939453
37.058662,-102.562256,15.5
39.570995,-104.365295,27.299999237060547
38.460445,-103.89292,16.200000762939453
38.159737,-103.41894,28.299999237060547
37.13425,-104.768585,15.600000381469727
37.57107,-104.44544,28.399999618530273
37.865623,-104.67078,23.200000762939453
38.866154,-103.92849,20.5
39.842564,-102.238914,25.5
38.847706,-104.95316,17.700000762939453
38.062344,-102.461845,27.600000381469727
37.804592,-104.30068,24.399999618530273
38.266376,-104.29151,19.299999237060547
37.97477,-102.0115,15.800000190734863
38.379578,-104.87173,18.200000762939453
38.13679,-102.87217,25.100000381469727
39.122757,-102.35274,16.200000762939453
38.94375,-104.86763,28.399999618530273
38.566143,-104.10049,20.0
38.940903,-102.65598,15.899999618530273
37.963947,-102.53468,28.799999237060547
37.17993,-104.89598,24.100000381469727
37.197033,-104.65567,18.200000762939453
38.22221,-103.90572,21.100000381469727
37.79587,-103.0167,28.899999618530273
37.390884,-103.3188,15.899999618530273
38.52046,-104.32786,17.600000381469727
39.407677,-104.33983,19.100000381469727
38.402706,-104.6192,17.0
38.557125,-103.54317,16.799999237060547
38.636646,-103.43572,28.299999237060547
39.053917,-103.04182,15.199999809265137
38.899635,-104.82264,28.5
37.63472,-104.96339,20.799999237060547
38.68751,-103.480446,20.299999237060547
39.067177,-103.460785,23.899999618530273
39.84983,-102.737366,23.700000762939453
39.52865,-102.858925,22.700000762939453
39.637127,-102.53457,22.799999237060547
37.806847,-104.31562,23.299999237060547
38.90953,-104.13582,22.100000381469727
38.113842,-104.53868,24.0
38.84099,-104.90613,17.100000381469727
38.392822,-103.80691,20.299999237060547
38.686882,-103.83615,16.799999237060547
37.273792,-104.290695,28.299999237060547
38.338085,-103.60917,29.600000381469727
38.861515,-104.41169,17.399999618530273
38.317707,-104.09278,15.100000381469727
39.308403,-104.778305,22.5
38.33405,-103.658775,27.100000381469727
38.307858,-103.60289,18.0
38.63041,-104.816765,22.0
38.974754,-102.19879,26.799999237060547
38.428173,-103.29302,24.899999618530273
37.648327,-104.06962,25.899999618530273
38.475166,-102.16227,17.200000762939453
37.938576,-104.06908,19.399999618530273
39.210197,-103.47738,16.600000381469727
39.918423,-104.25548,27.200000762939453
38.553577,-103.35542,17.899999618530273
39.757477,-103.51025,26.399999618530273
39.67988,-102.81978,23.399999618530273
39.794315,-104.02802,16.399999618530273
37.65752,-104.93324,23.0
38.84638,-104.3253,22.0
37.66714,-102.93075,26.799999237060547
39.82952,-102.26733,24.899999618530273
38.54864,-102.22682,24.700000762939453
37.27716,-104.324234,22.600000381469727
38.45109,-104.7588,27.700000762939453
38.28752,-104.56314,20.100000381469727
38.634342,-103.16062,16.0
37.787697,-102.94468,19.100000381469727
39.869766,-103.689026,21.100000381469727
37.76323,-104.60482,23.700000762939453
37.62962,-104.36654,17.799999237060547
38.813572,-104.297356,25.600000381469727
37.067898,-102.65232,25.299999237060547
39.255062,-103.89841,26.5
38.06337,-104.52178,15.699999809265137
38.143032,-104.35261,24.5
39.023148,-103.06824,17.899999618530273
39.307716,-104.56678,23.5
37.894478,-103.186226,21.200000762939453
37.057316,-102.16952,15.699999809265137
38.211033,-102.716064,21.899999618530273
37.124874,-104.14424,22.799999237060547
37.397736,-102.54403,18.299999237060547
38.754387,-102.66946,18.700000762939453
38.061607,-103.88258,16.399999618530273
38.831474,-102.39205,27.100000381469727
38.208736,-102.70416,25.799999237060547
37.51985,-102.806946,22.799999237060547
37.98333,-102.63896,20.799999237060547
38.63407,-103.90282,27.600000381469727
37.3989,-102.058075,28.5
38.530094,-104.76256,21.600000381469727
37.34557,-102.99872,19.700000762939453
39.46104,-102.41958,27.899999618530273
38.311043,-103.82662,24.0
37.2575,-104.09679,28.600000381469727
37.043087,-104.18931,18.100000381469727
39.949226,-102.99778,23.600000381469727
38.489506,-103.62683,22.700000762939453
39.967247,-103.427216,15.0
38.75093,-104.52448,23.799999237060547
37.40533,-104.9822,26.5
37.10494,-103.94889,22.200000762939453
37.126183,-103.793846,16.600000381469727
37.00961,-103.46486,21.0
39.51788,-102.240654,27.899999618530273
39.87514,-103.60529,20.700000762939453
37.407703,-104.30693,26.700000762939453
37.364586,-102.041954,17.200000762939453
38.488686,-104.23395,24.5
37.662735,-103.587975,25.200000762939453
38.200844,-102.54909,27.700000762939453
39.725616,-104.88958,18.5
37.452267,-103.93633,20.5
38.122208,-102.74506,18.5
37.497925,-104.183075,23.700000762939453
38.964085,-103.42343,22.700000762939453
39.388786,-104.558105,21.5
39.957066,-103.03843,20.0
39.28368,-104.75391,23.100000381469727
37.62938,-102.88866,23.200000762939453
38.37292,-104.52867,15.899999618530273
39.623608,-102.32735,16.299999237060547
37.462025,-102.37387,19.0
38.905384,-104.90114,20.200000762939453
37.13101,-103.62975,22.799999237060547
37.52305,-104.61308,25.100000381469727
37.302364,-103.6747,16.200000762939453
37.63344,-102.44284,30.0
39.183548,-102.95887,17.600000381469727
37.635338,-103.16973,19.100000381469727
38.399612,-102.73061,24.799999237060547
37.285076,-102.31368,21.700000762939453
39.34996,-104.636955,25.899999618530273
38.684925,-104.92029,19.299999237060547
37.597282,-102.80429,15.600000381469727
37.97415,-104.859764,27.799999237060547
38.25961,-102.07219,15.199999809265137
37.231377,-104.32043,24.5
38.755505,-102.63168,16.0
39.201504,-104.69359,19.0
37.491756,-104.08233,17.799999237060547
39.216965,-103.164764,26.600000381469727
37.89805,-102.35937,28.200000762939453
37.044323,-103.41651,20.299999237060547
37.57458,-103.174835,25.299999237060547
37.739044,-102.79373,19.399999618530273
39.42151,-103.585915,25.899999618530273
39.424168,-102.989334,18.399999618530273
37.12948,-103.27298,24.299999237060547
38.288906,-102.87217,27.899999618530273
39.3523,-104.80257,22.0
38.338097,-103.24988,28.399999618530273
37.34532,-104.891716,21.799999237060547
39.001972,-102.01706,19.5
37.566135,-103.63588,22.200000762939453
37.305466,-103.825096,23.200000762939453
37.459213,-104.61494,23.600000381469727
39.2299,-102.188866,24.700000762939453
37.134537,-103.22964,25.899999618530273
37.602203,-104.50963,17.399999618530273
39.37862,-104.4939,19.899999618530273
37.270382,-102.4535,19.899999618530273
38.041386,-102.17259,16.700000762939453
37.460083,-104.27419,16.0
38.949993,-104.08329,28.700000762939453
39.2462,-104.88365,17.399999618530273
37.000374,-103.2202,21.700000762939453
38.824257,-103.13335,17.899999618530273
37.117645,-103.60726,28.5
38.50754,-104.30203,29.5
38.15123,-102.477165,19.5
37.871624,-103.055954,16.0
39.4784,-104.67457,17.700000762939453
38.091,-104.4571,20.100000381469727
37.058804,-103.75603,29.600000381469727
37.5502,-103.6498,19.200000762939453
37.644535,-103.06072,28.700000762939453
38.02427,-103.10638,26.399999618530273
39.842293,-102.337166,22.299999237060547
38.480003,-103.212425,26.600000381469727
39.285015,-102.104294,29.0
37.394794,-104.647545,27.100000381469727
37.713676,-104.96374,15.300000190734863
38.976173,-102.43083,22.799999237060547
37.395374,-103.18063,28.0
39.730835,-102.50313,18.600000381469727
39.715366,-102.692444,18.100000381469727
37.2105,-102.1566,27.5
37.819298,-103.20818,23.200000762939453
38.458157,-104.244095,28.600000381469727
38.50911,-103.755165,23.899999618530273
38.85684,-104.612465,24.700000762939453
38.675297,-102.2663,22.799999237060547
38.95713,-102.32315,17.799999237060547
38.15075,-103.70778,17.899999618530273
38.930664,-103.43379,28.799999237060547
39.706512,-102.66896,24.299999237060547
39.390373,-104.96496,15.300000190734863
37.53986,-102.57045,27.799999237060547
39.267967,-103.73554,23.899999618530273
38.713116,-103.44773,24.799999237060547
37.2586,-104.44638,15.699999809265137
39.47278,-102.1572,17.299999237060547
39.95621,-103.24648,24.799999237060547
37.34251,-102.420456,15.399999618530273
38.66721,-102.75795,24.700000762939453
39.85774,-103.972404,17.799999237060547
39.201942,-102.66529,19.299999237060547
39.264404,-104.23626,16.600000381469727
38.695618,-102.87713,15.399999618530273
38.499542,-103.805595,15.899999618530273
38.919876,-104.544205,22.0
39.18336,-103.63179,15.699999809265137
38.730244,-102.068726,20.799999237060547
38.569862,-102.45752,18.5
39.43272,-102.882416,28.5
37.614407,-102.40109,24.200000762939453
39.13733,-102.26189,27.700000762939453
37.846237,-102.61211,18.899999618530273
38.918015,-103.28091,19.600000381469727
38.54782,-102.41035,20.200000762939453
37.51497,-102.503944,22.600000381469727
38.028633,-102.53082,25.799999237060547
39.267265,-102.95291,21.100000381469727
